Rajasthan|Bikaner|Bikaner|Noorsar|Noorsar (नूरसर)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Bikaner|Norang Desar|Norang Desar (नौरंगदेसर)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Bikaner|Palana|Palana (पलाना)|Bikaner|Rajasthan|334402
Rajasthan|Bikaner|Bikaner|Panpalsar|Panpalsar (पनपालसर)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Pemasar|Pemasar (पेमासर)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Raisar|Raisar (रायसर)|Bikaner|Rajasthan|334803
Rajasthan|Bikaner|Bikaner|Rajera|Rajera (राजेरा)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Rakbajalalsar|Rakbajalalsar (रकबा जलालसर)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Ramsar|Ramsar (रामसर)|Bikaner|Rajasthan|334201
Rajasthan|Bikaner|Bikaner|Ranisar|Ranisar (राणीसर)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Rawatsar Kumharan|Rawatsar Kumharan (रावतसर कुमाहरन)|Rajasthan|334001|2088 hectares
Rajasthan|Bikaner|Bikaner|Ridmalsar Purohitan|Ridmalsar Purohitan (रिड़मलसर पुरोहितान)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Ridmalsar Sipahiyan|Ridmalsar Sipahiyan (रिड़मलसर सिपाहियान)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Roopera|Roopera (रूपेरा)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Runiya Barawas|Runiya Barawas (रूणिया बड़ाबास)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Saroopdesar|Saroopdesar (स्वरूपदेसर)|Bikaner|Rajasthan|334402
Rajasthan|Bikaner|Bikaner|Sawaisar|Sawaisar (सवार्र्ईसर)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Bikaner|Seenthal|Seenthal (सिंथल)|Bikaner|Rajasthan|334202
Rajasthan|Bikaner|Bikaner|Serera|Serera (शेरेरा)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Sharah Acharjan|Sharah Acharjan (शरह अचार्जन)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Bardi|Sharah Bardi (शरहबर्दि)|Rajasthan|N/A|158 hectares
Rajasthan|Bikaner|Bikaner|Sharah Bedana|Sharah Bedana (शरह बेदना)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Bhauvyas|Sharah Bhauvyas (शरह भौव्यस)|Rajasthan|N/A|101 hectares
Rajasthan|Bikaner|Bikaner|Sharah Borla|Sharah Borla (शरह बोर्ला)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Brahmanan|Sharah Brahmanan (शरह ब्राह्मनन)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Dholera|Sharah Dholera (शरह धोलेरा)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Harkhasar Bagoran|Sharah Harkhasar Bagoran (शरह हर्खसार बागोरन)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Jatan|Sharah Jatan (शरह जातन)|Rajasthan|N/A|344 hectares
Rajasthan|Bikaner|Bikaner|Sharah Kajani|Sharah Kajani (शरह कजाणी)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Sharah Koojiya|Sharah Koojiya (शरह कूजिया)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Bikaner|Sharah Nathaniya|Sharah Nathaniya (शरह नाथनिया (ग्रामीण))|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Ratani Vyas|Sharah Ratani Vyas (शरह रतनिव्यास)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Roopayat|Sharah Roopayat (शरह रूपायत)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Bikaner|Sharah Sutharan Gopalan|Sharah Sutharan Gopalan (शरह सुथरन गोपालन)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Sutharan Makran|Sharah Sutharan Makran (शरह सुथरन मक्रान)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Bikaner|Sharah Teliya|Sharah Teliya (शरह तेलिया(ग्रामीण))|Rajasthan|N/A|55.97 hectares
Rajasthan|Bikaner|Bikaner|Shobhasar|Shobhasar (शोभासर)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Bikaner|Sujasar|Sujasar (सुजासर)|Bikaner|Rajasthan|334402
Rajasthan|Bikaner|Bikaner|Suratsinghpura|Suratsinghpura (सूरतसिंहपुरा)|Bikaner|Rajasthan|334202
Rajasthan|Bikaner|Bikaner|Surdhana Chauhanan|Surdhana Chauhanan (सुरघना चौहानान)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Bikaner|Surdhana Padiharan|Surdhana Padiharan (सुरघना पड़िहारान)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Bikaner|Tejrasar|Tejrasar (तेजरासर)|Bikaner|Rajasthan|334202
Rajasthan|Bikaner|Bikaner|Udai Ramsar|Udai Ramsar (उदरामसर)|Bikaner|Rajasthan|334402
Rajasthan|Bikaner|Bikaner|Udasar|Udasar (उदासर)|Bikaner|Rajasthan|334022
Rajasthan|Bikaner|Chhatargarh|1 Arm|1 Arm (1 ए.आर.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|1 Chtm|1 Chtm (1 सी.एच.टी.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|1 Dlsm|1 Dlsm (1 डी.एल.एस.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|1 Km|1 Km (1 के.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|1 Mmwm|1 Mmwm (1 एम.एम.डब्ल्यू.एम)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|1 Sld|1 Sld (1 एस.एल.डी.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|10 Gm|10 Gm (चक १० जी.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|11awm|11awm (11 ए.डब्ल्यू.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|12 Lkd|12 Lkd (१२ एल.के.डी)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|12 Sld|12 Sld (१२ एस.एल.डी.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|13 Kpd|13 Kpd (१३ के.पी.डी.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|2 Dl|2 Dl (२ डी.एल.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|2 Lkd|2 Lkd (२ एल.के.डी.)|Rajasthan|334021|1674 hectares
Rajasthan|Bikaner|Chhatargarh|2 Rm|Chhatargarh|334021|1657 hectares|852
Rajasthan|Bikaner|Chhatargarh|2 Ssm|2 Ssm (2 एस एस एम)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|3 Kwsm|3 Kwsm (३ के.डब्ल्यू.एस.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|3 Lkd|3 Lkd (3 एल के डी (बी))|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|3 Rjd|3 Rjd (३ आर.जे.डी.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|3 Zwm|3 Zwm (३ जैड.डब्ल्यु.एम.ए.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|4 5 Sm|4 5 Sm (४-५ एस.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|4 Arm|4 Arm (४ ए.आर.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|4 Awm|4 Awm (४ ए.डब्ल्यू.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|4 Dlsm|4 Dlsm (४ डी.एल.एस.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|4 Dsm|4 Dsm (4 डी.एस.एम.बी)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|4 Gm|4 Gm (४ जी.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|4 Rjd|4 Rjd (४ आर.जे.डी)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|5 Awm|5 Awm (५ ए.डब्ल्यू.एम.ए.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|5 Dlm|5 Dlm (५ डी.एल.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|5 Gm|5 Gm (५ जी.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|6 Kpm|6 Kpm (६ के.पी.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|7 Sld|7 Sld (७ एस.एल.डी.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|8 Awm|8 Awm (८ ए.डब्ल्यू.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|9 Chtm|9 Chtm (९ सी.एच.टी.एम.)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|9awm|9awm (9 ए.डब्ल्यू.एम.(ए))|Rajasthan|334021|280.43 hectares
Rajasthan|Bikaner|Chhatargarh|Ambaran|Ambaran (अम्बारन / नाकरासर)|Bikaner|Rajasthan|N/A
Rajasthan|Bikaner|Chhatargarh|Bangrala|Bangrala (बंगरला)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Baskar Nisar|Baskar Nisar (बासकरनीसर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Bhandsar|Bhandsar (भांनसर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Chhataragarh|Chhataragarh (छतरगढ)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Gabna Lalanwali|Gabna Lalanwali (गबना उर्फ लालावाली)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Gheghara|Gheghara (घेघड़ा)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Gourisar|Gourisar (गौरीसर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Kakrala|Kakrala (कंकराला)|Rajasthan|334021|3353 hectares
Rajasthan|Bikaner|Chhatargarh|Kelan|Kelan (केला)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Chhatargarh|Kharbara|Kharbara (खारबारा)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Kishanpura|Kishanpura (किसनपुरा)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Krishan Nagar|Krishan Nagar (कृष्णनगर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Kunda|Kunda (कुण्डा)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Lakhansar|Lakhansar (लाखनसर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Loonkhan|Loonkhan (लुणखॉ)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Mahadeowali|Mahadeowali (महादेववाली)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Moti Garh|Moti Garh (मोतीगढ)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Napasariya|Napasariya (नापासरिया)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Chhatargarh|Rajasar Bhatiyan|Rajasar Bhatiyan (राजासर भाटियान)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Chhatargarh|Ramnagar|Ramnagar (रामनगर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Raner|Raner (राणेर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Rawalpura|Rawalpura (रावलपुरा)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Chhatargarh|Sadolai|Sadolai (सादोलाई)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Sansardesar|Sansardesar (संसारदेसर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Sardarpura|Sardarpura (सरदारपुरा)|Bikaner|Rajasthan|334001
Rajasthan|Bikaner|Chhatargarh|Satasar|Satasar (सतासर)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Sherpura|Sherpura (शेरपुरा)|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Sumerpur|Sumerpur (सुमेरपुर (3 एम. डी. डब्ल्यु. एम.))|Bikaner|Rajasthan|334021
Rajasthan|Bikaner|Chhatargarh|Takhatpura|Takhatpura (तख्तपुरा)|Rajasthan|334021|2185 hectares
Rajasthan|Bikaner|Khajuwala|1 Alm|1 Alm (1 ए०एल०एम०)|Rajasthan|334023|6344.74 hectares
Rajasthan|Bikaner|Khajuwala|1 Kjd|1 Kjd (1 के०जे०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|10 Bd|10 Bd (१० बी०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|10 Kjd|10 Kjd (10 के०जे०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|10 Kld|10 Kld (१० के०एल०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|12 Kjd|12 Kjd (12 के जी डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|12 Kyd|12 Kyd (१२ के०वाई०डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|13 Kjd|13 Kjd (१३ के०जे०डी०)|Rajasthan|334023|1193 hectares
Rajasthan|Bikaner|Khajuwala|13 Kld|13 Kld (१३ के०एल०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|13 Kyd|13 Kyd (१३ के०वाई०डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|14 Bd|14 Bd (१४ बी०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|16bd|16bd (16 बी०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|17 Kyd|17 Kyd (१७ के०वाई०डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|19bd|19bd (19 बी०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|1phm|1phm (1 पी.एच.एम (ब))|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|2 Brwm|2 Brwm (२ बी०आर०डबल्यू०एम०)|Rajasthan|334023|2198.97 hectares
Rajasthan|Bikaner|Khajuwala|2 Gwm|2 Gwm (२ जी डबल्यू०एम०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|2 Kwm|2 Kwm (२ के.डब्ूल०एम)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|20 Bd|20 Bd (२० बी०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|22 Kyd|22 Kyd (२२के०वाई०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|24 25 Kyd|24 25 Kyd (24-25 केवायडी)|Rajasthan|334023|1386 hectares
Rajasthan|Bikaner|Khajuwala|28 Bd|28 Bd (२८ बी०.डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|28 Kjd|28 Kjd (२८ के०जे०डी०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|28 Kyd|28 Kyd (२८ के०वाई०डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|2am|2am (2 ए एम)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|2kld|2kld (2 के एल डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|3 Pwm|3 Pwm (३ पी०डबल्यू०एम०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|3 Vgm|3 Vgm (3 वी जी एम(गुलुवाली))|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|31 Kyd|31 Kyd (३१ के०वाई०डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|33 Kjd|33 Kjd (३३ के.जे.डी.)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|34 Kyd|34 Kyd (३४ के०वाई०डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|39 Kjd|39 Kjd (३९ के.जे.डी.)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|3kyd|3kyd (3 के.वाई.डी(ए))|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|4 Bgm|4 Bgm (४ बी०जी०एम०)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|40 Kyd|40 Kyd (४० के.वाई.डी.)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|4kyd|4kyd (4  के०वाई०डी)|Bikaner|Rajasthan|334023
Rajasthan|Bikaner|Khajuwala|5 Kjd|5 Kjd (५ के०जे० डी०)|Bikaner|Rajasthan|334023
