Araria,Araria,Kochgawan,Kusiyar Gawon,854325
Araria,Araria,Kusiargaon,Kusiyar Gawon,854325
Araria,Araria,Lahna,Kamaldaha,N/A
Araria,Araria,Lahtora,Chatar,N/A
Araria,Araria,Lodipur,Kusiyar Gawon,854325
Araria,Araria,Lohtora,Chatar,N/A
Araria,Araria,Madanpur,Madanpur West,854333
Araria,Araria,Mahisakol,Jhamta,854311
Araria,Araria,Majgawan,Diyari,N/A
Araria,Araria,Majkuri,Hayatpur,N/A
Araria,Araria,Metan,Jhamta,854311
Araria,Araria,Milik,Araria Basti,N/A
Araria,Araria,Mirzapur,Paiktola,854312
Araria,Araria,Murbala,Haria,854311
Araria,Araria,Paik Tola,Paiktola,854312
Araria,Araria,Pategna,Sahasmal,854311
Araria,Araria,Phulbari,Jamua,N/A
Araria,Araria,Pokharia,Pokharia,854333
Araria,Araria,Rajokhar,Hayatpur,N/A
Araria,Araria,Rampur Kudarkatti,Rampur Kodarkatti,854325
Araria,Araria,Rampur Mohanpur,Rampur Mohanpur West,854311
Araria,Araria,Rangdaha,Rampur Mohanpur East,854311
Araria,Araria,Saguna,Kismat Khawaspur,854333
Araria,Araria,Sahasmal,Sahasmal,854333
Araria,Araria,Salaigarh,Pokharia,854333
Araria,Araria,Samda,Bansbari,854311
Araria,Araria,Sandalpur,Gainrha,N/A
Araria,Araria,Saranpur,Sharanpur,854311
Araria,Araria,Sisauna,Gaiyari,N/A
Araria,Araria,Surjapur,Belwa,854311
Araria,Araria,Tarabari,Sharanpur,854311
Araria,Araria,Tarauna,Tarauna Bhojpur,N/A
Araria,Araria,Tirhutbita,Chatar,N/A
Araria,Bhargama,Akarthappa,Vishahariya,854102
Araria,Bhargama,Baija Patti,Beer Nagar East,N/A
Araria,Bhargama,Baiju Patti Milik,Dhaneshri,854334
Araria,Bhargama,Barhmotar Chakla,Khajuri,N/A
Araria,Bhargama,Barmotara,Haripur Kala,N/A
Araria,Bhargama,Barmotara Hingua,Haripur Kala,N/A
Araria,Bhargama,Bhargaon,Bhargama,N/A
Araria,Bhargama,Bhatgaon Chakla,Haripur Kala,N/A
Araria,Bhargama,Bhattaon Kamat,Haripur Kala,N/A
Araria,Bhargama,Birnagar,Beer Nagar West,N/A
Araria,Bhargama,Birnagar Milik,Haripur Kala,N/A
Araria,Bhargama,Bisaria,Vishahariya,854102
Araria,Bhargama,Bisaria Patti,Dhaneshri,854334
Araria,Bhargama,Bishunpr Bhaiaram,Sirsia Kala,854334
Araria,Bhargama,Chandni Ghasi,Dhaneshri,854334
Araria,Bhargama,Chaura,Rampuraadi,N/A
Araria,Bhargama,Chiraiya,Khutaha Baijnathpur,N/A
Araria,Bhargama,Dhanesri,Dhaneshri,854334
Araria,Bhargama,Dhanesri Milik,Dhaneshri,N/A
Araria,Bhargama,Dundbahadur Chakla,Sirsia Kala,N/A
Araria,Bhargama,Gamharia,Sirsia Kala,854334
Araria,Bhargama,Gamharia Milik,Sirsia Kala,854334
Araria,Bhargama,Gopipur,Haripur Kala,N/A
Araria,Bhargama,Harpur Chakla Kalan,Haripur Kala,N/A
Araria,Bhargama,Harpur Kalan,Haripur Kala,N/A
Araria,Bhargama,Hatibala,Naya Bhargama,N/A
Araria,Bhargama,Hingua Chakla,Haripur Kala,N/A
Araria,Bhargama,Hingua Jot,Naya Bhargama,N/A
Araria,Bhargama,Hingua Milik,Haripur Kala,N/A
Araria,Bhargama,Hingua Patti,Haripur Kala,N/A
Araria,Bhargama,Jainagar,Jainagar,854334
Araria,Bhargama,Jasodapur,Haripur Kala,N/A
Araria,Bhargama,Jhumuk Lal Chakla,Sirsia Kala,N/A
Araria,Bhargama,Khajuri,Khajuri,N/A
Araria,Bhargama,Khajuri Milik,Khajuri,N/A
Araria,Bhargama,Khutha Baijnath,Khutaha Baijnathpur,N/A
Araria,Bhargama,Kusmaul,Kusmaul,N/A
Araria,Bhargama,Lachhmipur,Haripur Kala,N/A
Araria,Bhargama,Lachmipur Alias Baghwa,Khajuri,N/A
Araria,Bhargama,Majrahi Chakla,Beer Nagar West,N/A
Araria,Bhargama,Manullahpatti,Mannulah Patti,854334
Araria,Bhargama,Narhewa Diara,Raghunathpur North,N/A
Araria,Bhargama,Nawalgang Manpur,Beer Nagar East,N/A
Araria,Bhargama,Nawalganj Pitamber,Beer Nagar East,N/A
Araria,Bhargama,Newa Lal Chakla,Vishahariya,854102
Araria,Bhargama,Paik Para,Paikapaar,854334
Araria,Bhargama,Peare Lal Chakla,Vishahariya,N/A
Araria,Bhargama,Pranpath Patti,Kusmaul,854318
Araria,Bhargama,Raghunath Pur,Raghunathpur South,N/A
Araria,Bhargama,Rampuradi,Rampuraadi,N/A
Araria,Bhargama,Shaikhpura,Raghunathpur North,N/A
Araria,Bhargama,Shankarpur,Shankar Pur,854318
Araria,Bhargama,Simarbani,Simarbani,854318
Araria,Bhargama,Sirsia Hanumanganj,Sirsia Hanumanganj,854334
Araria,Bhargama,Sirsia Kalan,Sirsia Kala,854334
Araria,Bhargama,Sukela,Rampuraadi,N/A
Araria,Bhargama,Tengraha,Haripur Kala,N/A
Araria,Bhargama,Tharua Patti,Khajuri,N/A
Araria,Bhargama,Tonha Israin,Dhaneshri,854334
Araria,Forbesganj,Ahmadpur,Aurahi West,854318
Araria,Forbesganj,Amauna,Amauna,854316
Araria,Forbesganj,Amgachhi,Kusamaha,854318
Araria,Forbesganj,Amhara,Amahara,N/A
Araria,Forbesganj,Arraha,Arraha,844318
Araria,Forbesganj,Arraha Madarganj,Jhiruwa Purwari,N/A
Araria,Forbesganj,Asuri,Kusamaha,854318
Araria,Forbesganj,Aurahi,Aurahi West,N/A
Araria,Forbesganj,Baghmara,Amahara,N/A
Araria,Forbesganj,Baghua,Amauna,N/A
Araria,Forbesganj,Baijnathpur,Dhol Baja,N/A
Araria,Forbesganj,Balua,Ramai,N/A
Araria,Forbesganj,Bara,Halhalia,854318
Araria,Forbesganj,Barantpur,Sahbazpur,N/A
Araria,Forbesganj,Basgara,Jhirua Pachhiari,854318
Araria,Forbesganj,Bathnaha,Bathnaha,854316
Araria,Forbesganj,Belai,Tiraskund,N/A
Araria,Forbesganj,Bhadesar,Sahbazpur,N/A
Araria,Forbesganj,Bhagchaura,Bhag Kohalia,N/A
Araria,Forbesganj,Bhaghal Halia,Rahikpur Tilamohan,854311
Araria,Forbesganj,Bhagkohilia,Bhag Kohalia,N/A
Araria,Forbesganj,Bhagparwaha,Saifganj,N/A
Araria,Forbesganj,Bhantabari,Matiari,N/A
Araria,Forbesganj,Bhatiahi,Bathnaha,854316
Araria,Forbesganj,Bhawanipur,Amauna,N/A
Araria,Forbesganj,Binodpur,Kirkachia,N/A
Araria,Forbesganj,Bishunpur,Dhol Baja,854344
Araria,Forbesganj,Bokra,Bokra,N/A
Araria,Forbesganj,Dak,Haripur,N/A
Araria,Forbesganj,Dakripur,Haripur,N/A
Araria,Forbesganj,Damadighi,Pipra,854318
Araria,Forbesganj,Deopura,Khabaspur,N/A
Araria,Forbesganj,Dhanpura,Matiari,854818
Araria,Forbesganj,Dholbaja,Kirkachia,854344
Araria,Forbesganj,Dipaul,Amauna,854316
Araria,Forbesganj,Doria Sonapur,Doria Sonapur,854311
Araria,Forbesganj,Dumaria,Majhua,854318
Araria,Forbesganj,Eidgah,Dhol Baja,N/A
Araria,Forbesganj,Gadaha,Kusamaha,N/A
Araria,Forbesganj,Ganj Bhag,Arraha,844318
Araria,Forbesganj,Ghiwba,Parwaha,854318
Araria,Forbesganj,Ghoraghat,Ramai,N/A
Araria,Forbesganj,Gogi,Pothia,854318
Araria,Forbesganj,Gopalpur,Majhua,N/A
Araria,Forbesganj,Gurmahi,Rahikpur Tilamohan,844317
Araria,Forbesganj,Halhalia,Halhalia,N/A
Araria,Forbesganj,Halhalia Jagir,Halhalia,N/A
Araria,Forbesganj,Hanskosa,Kusamaha,N/A
Araria,Forbesganj,Hanskosa Khur,Matiari,N/A
Araria,Forbesganj,Hardia,Aurahi East,854318
Araria,Forbesganj,Haripur,Haripur,854366
Araria,Forbesganj,Hasanpur Khurd,Kusamaha,854318
Araria,Forbesganj,Hathwa,Kusamaha,854318
Araria,Forbesganj,Hatpothia,Dhol Baja,N/A
Araria,Forbesganj,Jhirwa Pachhiari,Jhirua Pachhiari,N/A
Araria,Forbesganj,Jhirwa Purwari,Jhiruwa Purwari,N/A
Araria,Forbesganj,Khair Khan,Khairkhan,N/A
Araria,Forbesganj,Khamkol,Amahara,N/A
Araria,Forbesganj,Khawaspur,Khabaspur,N/A
Araria,Forbesganj,Kirkichia,Kirkachia,854318
Araria,Forbesganj,Kulharia Jagir,Kusamaha,854318
Araria,Forbesganj,Kurwa,Musahari,N/A
Araria,Forbesganj,Kurwa Lachhmipur,Musahari,N/A
Araria,Forbesganj,Kusamaha,Kusamaha,854318
Araria,Forbesganj,Lachhmipur,Saifganj,N/A
Araria,Forbesganj,Lachhmipur Gachh,Rahikpur Tilamohan,854318
Araria,Forbesganj,Lahsunganj,Tiraskund,N/A
Araria,Forbesganj,Madhura,Tiraskund,854318
Araria,Forbesganj,Mahachanda,Mirzapur,N/A
Araria,Forbesganj,Majhua,Majhua,N/A
Araria,Forbesganj,Manikpur Halhalia,Halhalia,N/A
Araria,Forbesganj,Matiari,Matiari,N/A
Araria,Forbesganj,Mirganj,Amauna,N/A
Araria,Forbesganj,Mirzapur,Mirzapur,N/A
Araria,Forbesganj,Musahari,Musahari,844318
Araria,Forbesganj,Nijkulharia,Kusamaha,854318
Araria,Forbesganj,Nirpur,Amauna,854328
Araria,Forbesganj,Parwaha,Parwaha,N/A
Araria,Forbesganj,Phena,Bathnaha,N/A
Araria,Forbesganj,Pipra,Pipra,854318
Araria,Forbesganj,Pokharia,Kusamaha,854318
Araria,Forbesganj,Pothia,Pothia,N/A
Araria,Forbesganj,Potri,Majhua,854318
Araria,Forbesganj,Rahikpur,Halhalia,854318
Araria,Forbesganj,Rahikpur Thila Mohan,Rahikpur Tilamohan,854345
Araria,Forbesganj,Ramai,Ramai,854318
Araria,Forbesganj,Ramganj,Kusamaha,854318
Araria,Forbesganj,Rampur,Jhirua Pachhiari,N/A
Araria,Forbesganj,Rangdaha,Kusamaha,854318
Araria,Forbesganj,Samaul,Khairkhan,854318
Araria,Forbesganj,Shahbazpur,Sahbazpur,N/A
Araria,Forbesganj,Shahbazpur Jagir,Matiari,N/A
Araria,Forbesganj,Shaifganj,Saifganj,N/A
Araria,Forbesganj,Shankarpur,Aurahi West,N/A
Araria,Forbesganj,Simraha,Halhalia,854318
Araria,Forbesganj,Sirsia,Pothia,N/A
Araria,Forbesganj,Sukhi,Musahari,N/A
Araria,Forbesganj,Sukhirampur,Haripur,N/A
Araria,Forbesganj,Tharia Bakia,Bokra,N/A
Araria,Forbesganj,Tirakharda,Kusamaha,854318
Araria,Forbesganj,Tiraskund,Tiraskund,N/A
Araria,Jokihat,Artia,Simaria,N/A
Araria,Jokihat,Bagdahara,Bagadehra,N/A
Araria,Jokihat,Bagesari,Bhagwan Pur,N/A
Araria,Jokihat,Bagmara,Simaria,N/A
Araria,Jokihat,Bagnagar,Bagnagar,854325
Araria,Jokihat,Baharbari,Dabhara,854329
Araria,Jokihat,Bairgachhi,Kesarara,854329
Araria,Jokihat,Bankora,Patharabari,854329
Araria,Jokihat,Bara Istamrar,Bara Istambarar,N/A
Araria,Jokihat,Bardenga,Pachhiyari Pipra,N/A
Araria,Jokihat,Barhuwa,Matiyari,N/A
Araria,Jokihat,Bazidpur,Chainpur Masuria,N/A
Araria,Jokihat,Bhag Turkaili,Bhagwan Pur,N/A
Araria,Jokihat,Bhagwanpur,Bhagwan Pur,N/A
Araria,Jokihat,Bhansia,Bhansia,854325
Araria,Jokihat,Bhuna,Bhuna Majgama,N/A
Araria,Jokihat,Bhuna Majgawan,Bhuna Majgama,N/A
Araria,Jokihat,Chainpur,Chainpur Masuria,N/A
Araria,Jokihat,Chakai,Chakai,N/A
Araria,Jokihat,Chaukta,Chaukata,854325
Araria,Jokihat,Chikania,Parsadpur,N/A
Araria,Jokihat,Chilhania,Chilhania,N/A
Araria,Jokihat,Chirah,Chirah,N/A
Araria,Jokihat,Dabhra,Dabhara,854329
Araria,Jokihat,Darsana,Girda,N/A
Araria,Jokihat,Dhanpura,Patharabari,N/A
Araria,Jokihat,Dharmeshwar Gachh,Kesarara,854329
Araria,Jokihat,Dhobinia,Simaria,N/A
Araria,Jokihat,Domahana,Bagnagar,N/A
Araria,Jokihat,Duba,Dubba,N/A
Araria,Jokihat,Dumaria,Parsadpur,N/A
Araria,Jokihat,Durgapur,Bhuna Majgama,N/A
Araria,Jokihat,Gachh Mahadewa,Patharabari,854329
Araria,Jokihat,Gamharia,Bagadehra,N/A
Araria,Jokihat,Gerki,Gerki Masuria,854311
Araria,Jokihat,Ghormara,Parsadpur,N/A
Araria,Jokihat,Girda,Girda,N/A
Araria,Jokihat,Gogra,Gerki Masuria,854311
Araria,Jokihat,Hardar,Hardar,N/A
Araria,Jokihat,Jahanpur,Kesarara,854329
Araria,Jokihat,Jokihat,Patharabari,N/A
Araria,Jokihat,Kachnahar,Chaukata,854325
Araria,Jokihat,Kajleta,Hardar,N/A
Araria,Jokihat,Kakan,Kakan,N/A
Araria,Jokihat,Kakorha,Bagnagar,N/A
Araria,Jokihat,Karahara,Mahal Gaon,854325
Araria,Jokihat,Karhara Chhaprail,Mahal Gaon,854325
Araria,Jokihat,Kariat,Bagnagar,854325
Araria,Jokihat,Kathalbari,Kesarara,N/A
Araria,Jokihat,Kesarra,Kesarara,854329
Araria,Jokihat,Khirdaha,Simaria,N/A
Araria,Jokihat,Khuti Kharia,Kesarara,854329
Araria,Jokihat,Kishunpur,Chirah,N/A
Araria,Jokihat,Kursail,Kursel,N/A
Araria,Jokihat,Lalia,Girda,N/A
Araria,Jokihat,Laruabari,Dabhara,854329
Araria,Jokihat,Machhaila,Chaukata,854325
Araria,Jokihat,Mahadewa,Patharabari,N/A
Araria,Jokihat,Mahalgaon,Mahal Gaon,854325
Araria,Jokihat,Mahjaili,Bhansia,854325
Araria,Jokihat,Majgawan,Bhuna Majgama,N/A
Araria,Jokihat,Malchhari,Hardar,N/A
Araria,Jokihat,Malharia,Chilhania,N/A
Araria,Jokihat,Marua,Bara Istambarar,N/A
Araria,Jokihat,Masuria,Gerki Masuria,854312
Araria,Jokihat,Matiari,Bagnagar,N/A
Araria,Jokihat,Mehadinagar,Bara Istambarar,N/A
Araria,Jokihat,Naua Nankar,Hardar,N/A
Araria,Jokihat,Padampur,Bhansia,854325
Araria,Jokihat,Parha,Chainpur Masuria,N/A
Araria,Jokihat,Parshadpur,Parsadpur,N/A
Araria,Jokihat,Pathrabari,Patharabari,854329
Araria,Jokihat,Pechaili,Chaukata,854323
Araria,Jokihat,Phulpur Pachhiari,Chirah,N/A
Araria,Jokihat,Phulpur Purwari,Chirah,N/A
Araria,Jokihat,Pipra Pachhiari,Pachhiyari Pipra,N/A
Araria,Jokihat,Pirganj,Dabhara,854329
Araria,Jokihat,Rahikpur,Matiyari,N/A
Araria,Jokihat,Ramganj,Girda,N/A
Araria,Jokihat,Rani,Patharabari,854329
Araria,Jokihat,Rani Istamrar,Patharabari,N/A
Araria,Jokihat,Saifullah Tola,Bagnagar,859325
Araria,Jokihat,Sapa,Chilhania,N/A
Araria,Jokihat,Satbhita,Bhagwan Pur,N/A
Araria,Jokihat,Satbhita Kamat,Bhagwan Pur,N/A
Araria,Jokihat,Satghara,Patharabari,N/A
Araria,Jokihat,Semaria,Simaria,N/A
Araria,Jokihat,Shahpur,Hardar,N/A
Araria,Jokihat,Singar Mohani,Matiyari,N/A
Araria,Jokihat,Sisauna,Sisauna,N/A
Araria,Jokihat,Siswa,Bara Istambarar,N/A
Araria,Jokihat,Taran,Taran,N/A
Araria,Jokihat,Turkaili,Bhagwan Pur,N/A
Araria,Jokihat,Uda,Chirah,N/A
Araria,Jokihat,Ukhwa,Kursel,N/A
Araria,Kursakatta,Asabhag,Dumaria,854331
Araria,Kursakatta,Asura Kalan Khola,Kuari,854332
Araria,Kursakatta,Bakhri Milik,Kamaldaha,854331
Araria,Kursakatta,Balchanda,Pahusi,854331
Araria,Kursakatta,Banmali,Kursa Kanta,854331
Araria,Kursakatta,Batraha,Siktia,854331
Araria,Kursakatta,Bhag Parasi,Siktia,854331
Araria,Kursakatta,Bhagtira,Kursa Kanta,854331
Araria,Kursakatta,Bhaloa,Lailokhar,854332
Araria,Kursakatta,Bhimpur Khar,Kuari,854332
Araria,Kursakatta,Bhishunpur,Kuari,854332
Araria,Kursakatta,Bhorha,Lakshmi Pur,854331
Araria,Kursakatta,Birban,Jagir Parasi,854331
Araria,Kursakatta,Chaita,Dumaria,854331
Araria,Kursakatta,Chikni,Jagir Parasi,854331
Araria,Kursakatta,Darha Pipra,Pahusi,854331
Araria,Kursakatta,Dhowabari,Kursa Kanta,854331
Araria,Kursakatta,Doria,Rahat Mina,854332
Araria,Kursakatta,Dumaria,Dumaria,854331
Araria,Kursakatta,Gausnagar,Harira,854331
Araria,Kursakatta,Goshainpur,Shankar Pur,854331
Araria,Kursakatta,Haripur,Pahusi,854332
Araria,Kursakatta,Harira,Harira,854331
Araria,Kursakatta,Hasanpur,Jagir Parasi,854331
Araria,Kursakatta,Hata Bakhri,Kamaldaha,854331
Araria,Kursakatta,Itahi,Lakshmi Pur,854331
Araria,Kursakatta,Kamladorha,Kamaldaha,854331
Araria,Kursakatta,Karahia,Shankar Pur,854331
Araria,Kursakatta,Katpahar,Kuari,854332
Araria,Kursakatta,Khajurbari,Harira,854332
Araria,Kursakatta,Khuthura Magrabi,Kursa Kanta,854331
Araria,Kursakatta,Kolhua,Kamaldaha,854331
Araria,Kursakatta,Kotahpur,Sourgaon,854332
Araria,Kursakatta,Kuari,Kuari,854332
Araria,Kursakatta,Kumaripur,Jagir Parasi,854331
Araria,Kursakatta,Kursakatta,Kursa Kanta,854331
Araria,Kursakatta,Lachhmipur,Lakshmi Pur,854331
Araria,Kursakatta,Lolokhur,Lailokhar,854332
Araria,Kursakatta,Madhubani,Lailokhar,854332
Araria,Kursakatta,Mahesh Khunt,Lakshmi Pur,854331
Araria,Kursakatta,Maheshkhunt Jagir,Lakshmi Pur,854331
Araria,Kursakatta,Maigara,Shankar Pur,854331
Araria,Kursakatta,Mal Parasi,Jagir Parasi,854331
Araria,Kursakatta,Maratibpur,Kursa Kanta,854331
Araria,Kursakatta,Mohiuddinpur,Harira,854331
Araria,Kursakatta,Musapur,Jagir Parasi,854331
Araria,Kursakatta,Padaria,Jagir Parasi,854331
Araria,Kursakatta,Paikdara,Siktia,854331
Araria,Kursakatta,Pakri,Rahat Mina,854331
Araria,Kursakatta,Palasbani,Jagir Parasi,854331
Araria,Kursakatta,Parasi,Jagir Parasi,854331
Araria,Kursakatta,Parbata,Lakshmi Pur,854332
Araria,Kursakatta,Phasimagrabi And Phasimashraqi,Pahusi,854332
Araria,Kursakatta,Phulbari,Jagir Parasi,854331
Araria,Kursakatta,Rahatmina,Rahat Mina,854332
Araria,Kursakatta,Rajaula,Dumaria,854331
Araria,Kursakatta,Shankarpur,Shankar Pur,854331
Araria,Kursakatta,Shijhua,Shankar Pur,854331
Araria,Kursakatta,Shijhua Milik,Shankar Pur,N/A
Araria,Kursakatta,Shoirgaon,Sourgaon,854332
Araria,Kursakatta,Siktia,Siktia,854331
Araria,Kursakatta,Sinwari,Jagir Parasi,854331
Araria,Kursakatta,Sisabari,Pahusi,854331
Araria,Kursakatta,Soksanand Bhag Khutpur,Pahusi,854332
Araria,Kursakatta,Sonapur,Kamaldaha,854331
Araria,Kursakatta,Sundari,Dumaria,854331
Araria,Kursakatta,Tamkura,Lakshmi Pur,854331
Araria,Narpatganj,Ajitnagar,Gokhula Pur,854335
Araria,Narpatganj,Amrori,Manikpur,854336
Araria,Narpatganj,Anchraand Hanuman Nagar,Achara,854336
Araria,Narpatganj,Baghua Dibiganj,Babuan,854335
Araria,Narpatganj,Bardaha,Badahara,N/A
Araria,Narpatganj,Barhara,Badahara,854335
Araria,Narpatganj,Barhepara,Palasi,N/A
Araria,Narpatganj,Bariarpur,Godaraha Vishanpur,N/A
Araria,Narpatganj,Barmotra Arazi,Achara,854336
Araria,Narpatganj,Basmatiya,Basmatiya,854336
Araria,Narpatganj,Bela,Bela,854336
Araria,Narpatganj,Belsandi,Gokhula Pur,N/A
Araria,Narpatganj,Belwa,Fattehpur,N/A
Araria,Narpatganj,Bhadwar,Achara,854336
Araria,Narpatganj,Bhairoganj,Bela,854336
Araria,Narpatganj,Bhanghi,Bhangahi,854316
Araria,Narpatganj,Bhawanipur,Manikpur,854336
Araria,Narpatganj,Bhorhar,Nawab Ganj,854336
Araria,Narpatganj,Chakorwa,Sonapur,854316
Araria,Narpatganj,Dahrahra,Madhura West,N/A
Araria,Narpatganj,Damiya,Fattehpur,854335
Araria,Narpatganj,Dargahiganj,Dargahiganj,854335
Araria,Narpatganj,Dombana,Babuan,N/A
Araria,Narpatganj,Dumari,Posdaha,854335
Araria,Narpatganj,Fatehpur,Fattehpur,854335
Araria,Narpatganj,Gadhgawan,Godaraha Vishanpur,854318
Araria,Narpatganj,Garuha Bishunpur,Godaraha Vishanpur,N/A
Araria,Narpatganj,Ghurna,Patharaha,854336
Araria,Narpatganj,Goarpuchhri,Sonapur,854316
Araria,Narpatganj,Gokhulpur,Gokhula Pur,854335
Araria,Narpatganj,Hanumannagar,Achara,854336
Araria,Narpatganj,Jitwarpur,Narpatganj,633 hectares
Araria,Narpatganj,Kamat Pathraha,Patharaha,854336
Araria,Narpatganj,Kandhaili,Khabdah,854318
Araria,Narpatganj,Khaira,Khaira,854335
Araria,Narpatganj,Khapdeh,Khabdah,854318
Araria,Narpatganj,Kochgaon,Gokhula Pur,854335
Araria,Narpatganj,Koskapur,Ramghat Kosakapur,854318
Araria,Narpatganj,Kuchgaon,Sonapur,854316
Araria,Narpatganj,Lachhmipur,Achara,854336
Araria,Narpatganj,Madhubani,Sonapur,854316
Araria,Narpatganj,Madhura,Madhura West,854335
Araria,Narpatganj,Maheshpatti,Babuan,N/A
Araria,Narpatganj,Manikpur,Manikpur,854336
Araria,Narpatganj,Mirdaul,Mirdaul,854335
Araria,Narpatganj,Nathpur,Nathpur,854335
Araria,Narpatganj,Nathpur Arazi,Nathpur,N/A
Araria,Narpatganj,Nawabganj,Nawab Ganj,854336
Araria,Narpatganj,Parasi,Palasi,854318
Araria,Narpatganj,Patehpur Arazi,Fattehpur,N/A
Araria,Narpatganj,Pathraha,Dargahiganj,854336
Araria,Narpatganj,Pharhi,Pharahi,N/A
Araria,Narpatganj,Pithaura,Pithoura,854335
Araria,Narpatganj,Pokharia,Sonapur,854316
Araria,Narpatganj,Posdaha,Posdaha,854316
Araria,Narpatganj,Rajganj,Madhura West,854335
Araria,Narpatganj,Rewahi,Rewahi,N/A
Araria,Narpatganj,Sahabganj,Madhura West,854335
Araria,Narpatganj,Sawaldeh,Rewahi,N/A
Araria,Narpatganj,Shyamnagar,Bhangahi,854316
Araria,Narpatganj,Sonapur,Sonapur,859316
Araria,Narpatganj,Tamganj,Tamganj,854318
Araria,Narpatganj,Tamganj Toufir,Pharahi,N/A
Araria,Narpatganj,Tope Nawabganj,Achara,854336
Araria,Palasi,Bakainia,Dharam Ganj,N/A
Araria,Palasi,Balua,Balua Kaliyaganj,N/A
Araria,Palasi,Bangawan,Deghli,N/A
Araria,Palasi,Baradbata,Baradbatta,N/A
Araria,Palasi,Baraili,Barahkumba,854329
Araria,Palasi,Bargaon,Nakta Khurd,854329
Araria,Palasi,Barkumba,Barahkumba,854329
Araria,Palasi,Behari,Nakta Khurd,854322
Araria,Palasi,Belbari,Pakri,N/A
Araria,Palasi,Belsari,Chauri,854333
Araria,Palasi,Beni,Pakri,N/A
Araria,Palasi,Bhadauna,Sohan Dar,N/A
Araria,Palasi,Bhantabari,Dharam Ganj,N/A
Araria,Palasi,Bhatania,Barahkumba,N/A
Araria,Palasi,Bhatauja,Miapur,N/A
Araria,Palasi,Bhatwara,Majlis Pur,N/A
Araria,Palasi,Bhikha,Bhikha,N/A
Araria,Palasi,Bhima,Bhikha,N/A
Araria,Palasi,Bualdanti,Nakta Khurd,N/A
Araria,Palasi,Budhi,Sohan Dar,N/A
Araria,Palasi,Chahatpur,Chahatpur,N/A
Araria,Palasi,Chandipur,Majlis Pur,854329
Araria,Palasi,Charbana,Deghli,N/A
Araria,Palasi,Chauri,Chauri,854333
Araria,Palasi,Chhapania,Pipra Bijwara,N/A
Araria,Palasi,Dakaita,Dharam Ganj,N/A
Araria,Palasi,Dala,Pakri,N/A
Araria,Palasi,Daua,Nakta Khurd,N/A
Araria,Palasi,Daulatpur,Barahkumba,854329
Araria,Palasi,Deghli,Deghli,N/A
Araria,Palasi,Dehti,Dehti South,854333
Araria,Palasi,Denga,Sukhsaina,N/A
Araria,Palasi,Dhangawan,Majlis Pur,N/A
Araria,Palasi,Dhantola,Kankhudia,N/A
Araria,Palasi,Dharamganj Baghua,Dharam Ganj,N/A
Araria,Palasi,Dhurgaon,Barahkumba,N/A
Araria,Palasi,Dipnagar,Nakta Khurd,854329
Araria,Palasi,Doargawan,Majlis Pur,854329
Araria,Palasi,Dogachhi,Miapur,N/A
Araria,Palasi,Domaria,Barahkumba,N/A
Araria,Palasi,Gang Jhali,Kankhudia,N/A
Araria,Palasi,Garhara,Baradbatta,N/A
