Ahmadabad|Bavla|Ranesar|Ranesar|382220
Ahmadabad|Bavla|Rohika|Rohika|382230
Ahmadabad|Bavla|Rupal|Rupal|382220
Ahmadabad|Bavla|Sakodara|Sakodara|382220
Ahmadabad|Bavla|Saljada|Saljada|382220
Ahmadabad|Bavla|Sankod|Sankod|382220
Ahmadabad|Bavla|Sarala|Sarala|382220
Ahmadabad|Bavla|Shiyal|Shiyal|382230
Ahmadabad|Bavla|Vasna Dhedhal|Vasna Dhedhal|382220
Ahmadabad|Bavla|Vasna Nanodara|Vasna Nanodara|382220
Ahmadabad|Bavla|Zekda|Zekda|382220
Ahmadabad|Daskroi|Aslali|Aslali|382427
Ahmadabad|Daskroi|Badodara|Badodara|382435
Ahmadabad|Daskroi|Bakrol Bujrang|Bakrol Bujrang|382430
Ahmadabad|Daskroi|Barejadi|Barejdi|382435
Ahmadabad|Daskroi|Bharkunda|Bharkunda|382330
Ahmadabad|Daskroi|Bhat|Bhat|382210
Ahmadabad|Daskroi|Bhavda|Bhavda|382433
Ahmadabad|Daskroi|Bhuval|Bhuval|382435
Ahmadabad|Daskroi|Bhuvaldi|Bhuvaldi|382430
Ahmadabad|Daskroi|Bibipur|Bibipur|382449
Ahmadabad|Daskroi|Chandial|Chandial|382433
Ahmadabad|Daskroi|Chavlaj|Chavlaj|382433
Ahmadabad|Daskroi|Chosar|Chosar|382435
Ahmadabad|Daskroi|Devdi|Devdi|382445
Ahmadabad|Daskroi|Dhamatvan|Dhamatvan|382435
Ahmadabad|Daskroi|Gamdi|Gamdi|382435
Ahmadabad|Daskroi|Gatrad|Gatrad|382449
Ahmadabad|Daskroi|Geratnagar|Geratnagar|382445
Ahmadabad|Daskroi|Geratpur|Geratpur|382435
Ahmadabad|Daskroi|Giramtha|Giramtha|382425
Ahmadabad|Daskroi|Govindada|Govindada|382425
Ahmadabad|Daskroi|Harnivav|Harnivav|382435
Ahmadabad|Daskroi|Hathijan|Daskroi|0.36 hectares
Ahmadabad|Daskroi|Hirapur|Hirapur|382435
Ahmadabad|Daskroi|Huka|Huka|382330
Ahmadabad|Daskroi|Istolabad|Istolabad|382435
Ahmadabad|Daskroi|Jetalpur|Jetalpur|382427
Ahmadabad|Daskroi|Kaniyel|Kanial|382433
Ahmadabad|Daskroi|Kasindra|Kasindara|382210
Ahmadabad|Daskroi|Khodiyar|Khodiyar|382421
Ahmadabad|Daskroi|Kubadthal|Kubadthal|382430
Ahmadabad|Daskroi|Kuha|Kuha|382433
Ahmadabad|Daskroi|Lalpur|Lalpur|382430
Ahmadabad|Daskroi|Lapkaman|Lapkaman|380060
Ahmadabad|Daskroi|Lilapur|Lilapur|380060
Ahmadabad|Daskroi|Mahijda|Mahijda|382425
Ahmadabad|Daskroi|Memadpur|Memadpur|382449
Ahmadabad|Daskroi|Miroli|Miroli|382425
Ahmadabad|Daskroi|Muthiya|Khodiyar|N/A
Ahmadabad|Daskroi|Navapura|Navapura|382210
Ahmadabad|Daskroi|Navarangpura|Daskroi|224.23 hectares
Ahmadabad|Daskroi|Naz|Naj|382425
Ahmadabad|Daskroi|Ode|Ode|382427
Ahmadabad|Daskroi|Paldi Kankaj|Paldi Kankaj|382425
Ahmadabad|Daskroi|Pardhol|Pardhol|382330
Ahmadabad|Daskroi|Pasunj|Pasunj|382430
Ahmadabad|Daskroi|Ranodara|Ranodra|382433
Ahmadabad|Daskroi|Ropda|Daskroi|104.98 hectares
Ahmadabad|Daskroi|Timba|Timba|382425
Ahmadabad|Daskroi|Undrel|Undrel|382433
Ahmadabad|Daskroi|Vadod|Vadod|382433
Ahmadabad|Daskroi|Vahelal|Vahelal|382330
Ahmadabad|Daskroi|Vanch|Vanch|382449
Ahmadabad|Daskroi|Vasai|Vasai|382425
Ahmadabad|Daskroi|Visalpur|Visalpur|382210
Ahmadabad|Daskroi|Zanu|Zanu|382430
Ahmadabad|Detroj Rampura|Abasna|Abasna|382120
Ahmadabad|Detroj Rampura|Aghar|Aghar Ashoknagar|382140
Ahmadabad|Detroj Rampura|Amarpura|Amarpura|382145
Ahmadabad|Detroj Rampura|Balsasan|Balsasan|382145
Ahmadabad|Detroj Rampura|Bamroli|Bamroli|382145
Ahmadabad|Detroj Rampura|Bantai|Bantai|382120
Ahmadabad|Detroj Rampura|Bhagapura|Gitapur|382140
Ahmadabad|Detroj Rampura|Bhankoda|Bhankoda|382140
Ahmadabad|Detroj Rampura|Bhatariya|Bhatariya|382145
Ahmadabad|Detroj Rampura|Bhonyni|Bhonyni|382145
Ahmadabad|Detroj Rampura|Bhonynipura|Bhoyanipura|382145
Ahmadabad|Detroj Rampura|Boska|Boska|382140
Ahmadabad|Detroj Rampura|Chhaniyar|Chhaniyar|382140
Ahmadabad|Detroj Rampura|Dabhsar|Dabhsar|382120
Ahmadabad|Detroj Rampura|Damodaripura|Damodaripura|382145
Ahmadabad|Detroj Rampura|Dangarva|Dangarva|382145
Ahmadabad|Detroj Rampura|Dekavada|Dekavada|382120
Ahmadabad|Detroj Rampura|Detroj|Detroj|382120
Ahmadabad|Detroj Rampura|Fatepura|Fatepura|382145
Ahmadabad|Detroj Rampura|Gamanpura|Gamanpura|382120
Ahmadabad|Detroj Rampura|Ghatisana|Ghatisana|382140
Ahmadabad|Detroj Rampura|Ghelda|Ghelda|382145
Ahmadabad|Detroj Rampura|Gunjala|Gunjala|382120
Ahmadabad|Detroj Rampura|Hathipura|Hathipura|382120
Ahmadabad|Detroj Rampura|Indrapura|Indrapura|382120
Ahmadabad|Detroj Rampura|Jaspura|Jaspura|382120
Ahmadabad|Detroj Rampura|Jethipura|Jethipura|382145
Ahmadabad|Detroj Rampura|Kantrodi|Kantrodi|382140
Ahmadabad|Detroj Rampura|Kanz|Kanz|382140
Ahmadabad|Detroj Rampura|Kointiya|Kointiya|382140
Ahmadabad|Detroj Rampura|Kukvav|Kukvav|382120
Ahmadabad|Detroj Rampura|Madrisana|Madrisana|382145
Ahmadabad|Detroj Rampura|Marusana|Marusana|382120
Ahmadabad|Detroj Rampura|Mota Karanpura|Mota Karanpura|382120
Ahmadabad|Detroj Rampura|Moti Rantai|Moti Rantai|382145
Ahmadabad|Detroj Rampura|Nadishala|Nadishala|382120
Ahmadabad|Detroj Rampura|Nana Karanpura|Nana Karanpura|382120
Ahmadabad|Detroj Rampura|Nani Rantai|Nani Rantai|382145
Ahmadabad|Detroj Rampura|Nathpura|Nathpura|382120
Ahmadabad|Detroj Rampura|Odhav|Odhav|382120
Ahmadabad|Detroj Rampura|Odhav Paru|Odhav Paru|382120
Ahmadabad|Detroj Rampura|Panar|Panar|382140
Ahmadabad|Detroj Rampura|Rajpura|Rajpura|382245
Ahmadabad|Detroj Rampura|Rampura|Rampura|382140
Ahmadabad|Detroj Rampura|Ratanpura|Ratanpura|382220
Ahmadabad|Detroj Rampura|Rudatal|Rudatal|382120
Ahmadabad|Detroj Rampura|Sadatpura|Sadatpura|382120
Ahmadabad|Detroj Rampura|Sangpara|Sangpara|382120
Ahmadabad|Detroj Rampura|Shihor|Shihor|382140
Ahmadabad|Detroj Rampura|Shobhasan|Shobhasan|382145
Ahmadabad|Detroj Rampura|Sujpura|Sujpura|382145
Ahmadabad|Detroj Rampura|Sunvala|Sunvala|382145
Ahmadabad|Detroj Rampura|Telavi|Telavi|382145
Ahmadabad|Detroj Rampura|Umedpura|Umedpura|382120
Ahmadabad|Detroj Rampura|Vasna|Vasna Chhaniyar|382140
Ahmadabad|Dhandhuka|Adval|Adval|382460
Ahmadabad|Dhandhuka|Akru|Akru|382250
Ahmadabad|Dhandhuka|Ambli|Ambli|382463
Ahmadabad|Dhandhuka|Anandpur|Anandpur|382465
Ahmadabad|Dhandhuka|Aniyali Bhimji|Aniyali Bhimji|382460
Ahmadabad|Dhandhuka|Bajarda|Bajarda|382460
Ahmadabad|Dhandhuka|Bavliyari|Bavliyari|382455
Ahmadabad|Dhandhuka|Bhadiyad|Bhadiyad|382463
Ahmadabad|Dhandhuka|Bhalgamda|Bhalgamda|382250
Ahmadabad|Dhandhuka|Bhangadh|Bhangadh|382455
Ahmadabad|Dhandhuka|Bhimtalav|Bhimtalav|382455
Ahmadabad|Dhandhuka|Buranpur|Buranpur|382465
Ahmadabad|Dhandhuka|Chandarva|Chandarva|382255
Ahmadabad|Dhandhuka|Cher|Cher|382463
Ahmadabad|Dhandhuka|Chharodiya|Chharodiya|382460
Ahmadabad|Dhandhuka|Chhasiyana|Chhasiyana|382460
Ahmadabad|Dhandhuka|Dhanala|Dhanala|382465
Ahmadabad|Dhandhuka|Dholera|Dholera|382455
Ahmadabad|Dhandhuka|Fattepur|Fattepur|382465
Ahmadabad|Dhandhuka|Fedra|Fedra|382465
Ahmadabad|Dhandhuka|Galsana|Galsana|382245
Ahmadabad|Dhandhuka|Gamph|Gamph|382465
Ahmadabad|Dhandhuka|Gogla|Gogla|382463
Ahmadabad|Dhandhuka|Gorasu|Gorasu|382463
Ahmadabad|Dhandhuka|Gunjar|Gunjar|382460
Ahmadabad|Dhandhuka|Haripura|Haripura|382465
Ahmadabad|Dhandhuka|Jaliya|Jaliya|382460
Ahmadabad|Dhandhuka|Jaska|Jaska|382250
Ahmadabad|Dhandhuka|Kadipur|Kadipur|382463
Ahmadabad|Dhandhuka|Kamatalav|Kamatalav|382463
Ahmadabad|Dhandhuka|Kamiyala|Kamiyala|382465
Ahmadabad|Dhandhuka|Kasindra|Kasindra|382465
Ahmadabad|Dhandhuka|Khadol|Khadol|382460
Ahmadabad|Dhandhuka|Kharad|Kharad|382460
Ahmadabad|Dhandhuka|Khasta|Khasta|382460
Ahmadabad|Dhandhuka|Khun|Khun|382455
Ahmadabad|Dhandhuka|Kotda|Kotda|382460
Ahmadabad|Dhandhuka|Kothadiya|Kothadiya|382460
Ahmadabad|Dhandhuka|Mahadevpura|Mahadevpura|382455
Ahmadabad|Dhandhuka|Mingalpur|Mingalpur|382455
Ahmadabad|Dhandhuka|Morasiya|Morasiya|382460
Ahmadabad|Dhandhuka|Mota Tradiya|Mota Tradiya|382460
Ahmadabad|Dhandhuka|Mundi|Mundi|382455
Ahmadabad|Dhandhuka|Nana Tradiya|Nana Tradiya|382460
Ahmadabad|Dhandhuka|Navagam|Navagam|382130
Ahmadabad|Dhandhuka|Otariya|Otariya|382463
Ahmadabad|Dhandhuka|Pachchham|Pachchham|382465
Ahmadabad|Dhandhuka|Padana|Padana|382460
Ahmadabad|Dhandhuka|Panchi|Panchi|382455
Ahmadabad|Dhandhuka|Parabdi|Parabdi|382250
Ahmadabad|Dhandhuka|Pipal|Pipal|382250
Ahmadabad|Dhandhuka|Pipli|Pipli|382465
Ahmadabad|Dhandhuka|Rahtalav|Rahtalav|382220
Ahmadabad|Dhandhuka|Ratanpur|Ratanpur|382220
Ahmadabad|Dhandhuka|Rayka|Rayka|382460
Ahmadabad|Dhandhuka|Rojka|Rojka|382460
Ahmadabad|Dhandhuka|Salasar|Salasar|382460
Ahmadabad|Dhandhuka|Sandhida|Sandhida|382455
Ahmadabad|Dhandhuka|Sarwal|Sarwal|382460
Ahmadabad|Dhandhuka|Shela|Shela|382465
Ahmadabad|Dhandhuka|Tagadi|Tagadi|382250
Ahmadabad|Dhandhuka|Umargadh|Umargadh|382465
Ahmadabad|Dhandhuka|Unchdi|Unchdi|382250
Ahmadabad|Dhandhuka|Vagad|Vagad|382245
Ahmadabad|Dhandhuka|Valinda|Valinda|382463
Ahmadabad|Dhandhuka|Vasana|Vasana|382460
Ahmadabad|Dhandhuka|Zankhi|Zankhi|382455
Ahmadabad|Dhandhuka|Zanzarka|Zanzarka|382460
Ahmadabad|Dhandhuka|Zinzar|Zinzar|382250
Ahmadabad|Dholka|Ambaliyara|Ambaliyara|382225
Ahmadabad|Dholka|Ambareli|Ambareli|382225
Ahmadabad|Dholka|Ambethi|Ambethi|382260
Ahmadabad|Dholka|Anandpura|Anandpura|382240
Ahmadabad|Dholka|Andhari|Andhari|382260
Ahmadabad|Dholka|Arnej|Arnej|382230
Ahmadabad|Dholka|Badarkha|Badarkha|382225
Ahmadabad|Dholka|Begva|Begva|382260
Ahmadabad|Dholka|Bhetawada|Bhetawada|382225
Ahmadabad|Dholka|Bholad|Bholad|382230
Ahmadabad|Dholka|Bhumli|Bhumli|382230
Ahmadabad|Dholka|Bhurkhi|Bhurkhi|382230
Ahmadabad|Dholka|Chaloda|Chaloda|382260
Ahmadabad|Dholka|Chandisar|Chandisar|382260
Ahmadabad|Dholka|Dadusar|Dadusar|382225
Ahmadabad|Dholka|Dholi|Dholi|382240
Ahmadabad|Dholka|Dholka|Dholka|N/A
Ahmadabad|Dholka|Ganesar|Ganesar|382250
Ahmadabad|Dholka|Ganol|Ganol|382265
Ahmadabad|Dholka|Girand|Girand|382250
Ahmadabad|Dholka|Gundi|Gundi|382230
Ahmadabad|Dholka|Ingoli|Ingoli|382265
Ahmadabad|Dholka|Jakhda|Jakhda|382230
Ahmadabad|Dholka|Jalalpur Godhaneshvar|Jalalpur Godhaneshvar|382260
Ahmadabad|Dholka|Jalalpur Vazifa|Jalalpur Vazifa|382225
Ahmadabad|Dholka|Javaraj|Javaraj|382230
Ahmadabad|Dholka|Kadipur|Kadipur|382463
Ahmadabad|Dholka|Kaliyapura|Kaliyapura|382265
Ahmadabad|Dholka|Kalyanpur|Kalyanpura|382210
Ahmadabad|Dholka|Kariyana|Kariyana|382225
Ahmadabad|Dholka|Kauka|Kauka|382265
Ahmadabad|Dholka|Kesargadh|Kesargadh|382240
Ahmadabad|Dholka|Khanpur|Khanpur|382225
Ahmadabad|Dholka|Kharanti|Kharanti|382265
Ahmadabad|Dholka|Khatripur|Khatripur|382260
Ahmadabad|Dholka|Koth|Koth|382240
Ahmadabad|Dholka|Lana|Lana|382225
Ahmadabad|Dholka|Loliya|Loliya|382465
Ahmadabad|Dholka|Moti Boru|Moti Boru|382230
Ahmadabad|Dholka|Mujpur|Mujpur|382225
Ahmadabad|Dholka|Nani Boru|Nani Boru|382230
Ahmadabad|Dholka|Nesda|Nesda|382225
Ahmadabad|Dholka|Paldi|Paldi|382225
Ahmadabad|Dholka|Pisawada|Pisawada|382265
Ahmadabad|Dholka|Rajpur|Rajpur|382220
Ahmadabad|Dholka|Rampur|Rampur|382225
Ahmadabad|Dholka|Rampura|Rampura|382240
Ahmadabad|Dholka|Ranoda|Ranoda|382225
Ahmadabad|Dholka|Raypur|Raypur|382220
Ahmadabad|Dholka|Rupgadh|Rupgadh|382240
Ahmadabad|Dholka|Sahij|Sahij|382225
Ahmadabad|Dholka|Samani|Samani|382225
Ahmadabad|Dholka|Saragvala|Saragvala|382230
Ahmadabad|Dholka|Sarandi|Sarandi|382225
Ahmadabad|Dholka|Saroda|Saroda|382260
Ahmadabad|Dholka|Sathal|Sathal|382225
Ahmadabad|Dholka|Shekhdi|Shekhdi|382225
Ahmadabad|Dholka|Shiyawada|Shiyawada|382170
Ahmadabad|Dholka|Simej|Simej|382265
Ahmadabad|Dholka|Sindhraj|Sindhraj|382225
Ahmadabad|Dholka|Transad|Transad|382225
Ahmadabad|Dholka|Uteliya|Uteliya|382230
Ahmadabad|Dholka|Valthera|Valthera|382260
Ahmadabad|Dholka|Varna|Varna|382265
Ahmadabad|Dholka|Vasna Keliya|Vasna Keliya|382225
Ahmadabad|Dholka|Vataman|Vataman|382265
Ahmadabad|Dholka|Vautha|Vautha|382225
Ahmadabad|Dholka|Vejalka|Vejalka|382230
Ahmadabad|Dholka|Virdi|Virdi|382265
Ahmadabad|Dholka|Virpur|Virpur|382260
Ahmadabad|Mandal|Anandpura|Anandpura|382120
Ahmadabad|Mandal|Dadhana|Dadhana|382120
Ahmadabad|Mandal|Dalod|Dalod|382130
Ahmadabad|Mandal|Dhedhasana|Dhedhasana|382130
Ahmadabad|Mandal|Endla|Endla|382130
Ahmadabad|Mandal|Hansalpur Becharaji|Hansalpur Becharaji|382210
Ahmadabad|Mandal|Jalisana|Jalisana|382120
Ahmadabad|Mandal|Kachrol|Kachrol|382210
Ahmadabad|Mandal|Kadvasan|Kadvasan|382130
Ahmadabad|Mandal|Kanpura|Kanpura Sinaj|382120
Ahmadabad|Mandal|Karshanpura|Karsanpura|382140
Ahmadabad|Mandal|Kunpur|Kunpur|382130
Ahmadabad|Mandal|Mandal|Mandal|382130
Ahmadabad|Mandal|Manpura|Manpura|382120
Ahmadabad|Mandal|Mithapur|Mithapur|382230
Ahmadabad|Mandal|Nana Ubhada|Nana Ubhada|382130
Ahmadabad|Mandal|Navagam|Navagam|382130
Ahmadabad|Mandal|Nayakpur|Nayakpur|382130
Ahmadabad|Mandal|Odaki|Odaki|382130
Ahmadabad|Mandal|Rakhiyana|Rakhiyana|382130
Ahmadabad|Mandal|Ribdi|Ribdi|382130
Ahmadabad|Mandal|Sadra|Sadra|382130
Ahmadabad|Mandal|Sher|Sher|382130
Ahmadabad|Mandal|Sinaj|Sinaj|382120
Ahmadabad|Mandal|Sitapur|Sitapur|382130
Ahmadabad|Mandal|Solgam|Solgam|382130
Ahmadabad|Mandal|Trent|Trent|382150
Ahmadabad|Mandal|Ughroj|Ughroj|382120
Ahmadabad|Mandal|Ughrojpura|Ughrojpura|382120
Ahmadabad|Mandal|Ukardi|Ukardi|382140
Ahmadabad|Mandal|Vanpardi|Vanpardi|382130
Ahmadabad|Mandal|Varmor|Varmor|382130
Ahmadabad|Mandal|Vasna Kunpur|Vasna Kunpur|382130
Ahmadabad|Mandal|Vinchhan|Vinchhan|382120
Ahmadabad|Mandal|Vinzuvada|Vinzuvada|382130
Ahmadabad|Mandal|Vitthapur|Vithlapur|382120
Ahmadabad|Mandal|Zanzarava|Zanzarava|382120
Ahmadabad|Ranpur|Alampur|Alampur|382245
Ahmadabad|Ranpur|Alau|Alau|382255
Ahmadabad|Ranpur|Aniyali Kasbati|Aniyali Kasbati|382245
Ahmadabad|Ranpur|Aniyali Kathi|Aniyali Kathi|382210
Ahmadabad|Ranpur|Bagad|Bagad|382255
Ahmadabad|Ranpur|Baraniya|Baraniya|382245
Ahmadabad|Ranpur|Bodiya|Bodiya|382245
Ahmadabad|Ranpur|Bubavav|Bubavav|382245
Ahmadabad|Ranpur|Charanki|Charanki|382450
Ahmadabad|Ranpur|Derdi|Deradi|382245
Ahmadabad|Ranpur|Devaliya|Devaliya|382245
Ahmadabad|Ranpur|Devgana|Devgana|382255
Ahmadabad|Ranpur|Dharpipla|Dharpipla|382245
Ahmadabad|Ranpur|Gadhiya|Gadhiya|382245
Ahmadabad|Ranpur|Godhawata|Godhawata|382255
Ahmadabad|Ranpur|Gunda|Gunda|382255
Ahmadabad|Ranpur|Hadmatala|Hadmatala|382245
Ahmadabad|Ranpur|Jalila|Jalila|382255
Ahmadabad|Ranpur|Keriya|Keriya Ranpur|382245
Ahmadabad|Ranpur|Khas|Khas|382255
Ahmadabad|Ranpur|Khokharnesh|Khokharnes|382245
Ahmadabad|Ranpur|Kinara|Kinara|382245
Ahmadabad|Ranpur|Kundli|Kundli|382245
Ahmadabad|Ranpur|Malanpur|Malanpur|382245
Ahmadabad|Ranpur|Moti Vavdi|Moti Vavdi|382255
Ahmadabad|Ranpur|Nani Vavdi|Nani Vavdi|382245
Ahmadabad|Ranpur|Panvi|Panvi|382255
Ahmadabad|Ranpur|Patna|Patna|382245
Ahmadabad|Ranpur|Rajpara|Rajpura|382220
Ahmadabad|Ranpur|Sanganpur|Sanganpur|382245
Ahmadabad|Ranpur|Sundariyana|Sundariyana|382255
Ahmadabad|Ranpur|Umrala|Umrala|382245
Ahmadabad|Ranpur|Vejalka|Vejalka|382230
Ahmadabad|Sanand|Anadej|Anadej|382115
Ahmadabad|Sanand|Aniyali|Aniyali|382110
Ahmadabad|Sanand|Bakrana|Bakrana|382170
Ahmadabad|Sanand|Bhavanpur|Bhavanpur|382115
Ahmadabad|Sanand|Bol|Bol|382170
Ahmadabad|Sanand|Charal|Charal|382110
Ahmadabad|Sanand|Chekhla|Chekhla|382115
Ahmadabad|Sanand|Chharodi|Chharodi|382170
Ahmadabad|Sanand|Daduka|Daduka|382110
Ahmadabad|Sanand|Daran|Daran|382220
Ahmadabad|Sanand|Dodar|Dodar|382170
Ahmadabad|Sanand|Fangdi|Fangdi|382110
Ahmadabad|Sanand|Garodiya|Garodiya|382115
Ahmadabad|Sanand|Goraj|Goraj|382110
Ahmadabad|Sanand|Govinda|Govinda|382110
Ahmadabad|Sanand|Hirapur|Hirapur|382435
Ahmadabad|Sanand|Iyava|Iyava|382170
Ahmadabad|Sanand|Juda|Juda|382210
Ahmadabad|Sanand|Juwal|Juwal|382220
Ahmadabad|Sanand|Kalana|Kalana|382170
Ahmadabad|Sanand|Khicha|Khicha|382110
Ahmadabad|Sanand|Khoda|Khoda|382170
Ahmadabad|Sanand|Khoraj|Khoraj|382170
Ahmadabad|Sanand|Kodaliya|Kodaliya|382210
Ahmadabad|Sanand|Kolat|Kolat|382210
Ahmadabad|Sanand|Kundal|Kundal|382110
Ahmadabad|Sanand|Kunvar|Kunvar|382110
Ahmadabad|Sanand|Lekhamba|Lekhamba|382110
Ahmadabad|Sanand|Lodariyal|Lodariyal|382220
Ahmadabad|Sanand|Makhiyav|Makhiyav|382110
Ahmadabad|Sanand|Mankol|Mankol|382110
Ahmadabad|Sanand|Melasana|Melasana|382110
Ahmadabad|Sanand|Modasar|Modasar|382220
Ahmadabad|Sanand|Moti Devti|Moti Devti|382213
Ahmadabad|Sanand|Nani Devti|Nani Devti|382220
Ahmadabad|Sanand|Naranpura|Naranpura|382170
Ahmadabad|Sanand|Palwada|Palwada|382220
Ahmadabad|Sanand|Pipan|Pipan|382315
Ahmadabad|Sanand|Rampura|Rampura|382115
Ahmadabad|Sanand|Rethal|Rethal|382110
Ahmadabad|Sanand|Rupavati|Rupavati|382220
Ahmadabad|Sanand|Shiyawada|Shiyawada|382170
Ahmadabad|Sanand|Soyla|Soyla|382110
Ahmadabad|Sanand|Tajpur|Tajpur|382213
Ahmadabad|Sanand|Upardal|Upardal|382110
Ahmadabad|Sanand|Vanaliya|Vanaliya|382110
Ahmadabad|Sanand|Vasna Iyava|Vasna Iyava|382170
Ahmadabad|Sanand|Vasodara|Vasodara|382210
Ahmadabad|Sanand|Vinchhiya|Vinchhiya|382110
Ahmadabad|Sanand|Virochannagar|Virochannagar|382170
Ahmadabad|Sanand|Zamp|Zamp|382110
Ahmadabad|Sanand|Zolapur|Zolapur|382170
Ahmadabad|Viramgam|Asalgam|Asalgam|382150
Ahmadabad|Viramgam|Bhadana|Bhadana|382140
Ahmadabad|Viramgam|Bhavda|Bhavda|382150
Ahmadabad|Viramgam|Bhojva|Bhojva|382150
Ahmadabad|Viramgam|Chanothiya|Chanothiya|382150
Ahmadabad|Viramgam|Chuninapura|Chuninapura|382150
Ahmadabad|Viramgam|Dalsana|Dalsana|382150
Ahmadabad|Viramgam|Dediyasan|Dediyasan|382150
Ahmadabad|Viramgam|Devpura|Devpura|382140
Ahmadabad|Viramgam|Dhakdi|Dhakdi|382150
Ahmadabad|Viramgam|Dumana|Dumana|382150
Ahmadabad|Viramgam|Ghoda|Ghoda|382150
Ahmadabad|Viramgam|Goraiya|Goraiya|382150
Ahmadabad|Viramgam|Hansalpur Sereshvar|Hansalpur Sereshvar|382150
Ahmadabad|Viramgam|Jakhwada|Jakhwada|382150
Ahmadabad|Viramgam|Jaksi|Jaksi|382150
Ahmadabad|Viramgam|Jalampura|Jalampura|382150
Ahmadabad|Viramgam|Jetapur|Jetapur|382150
Ahmadabad|Viramgam|Juna Padar|Juna Padar|382150
Ahmadabad|Viramgam|Kadipur|Kadipur|382463
Ahmadabad|Viramgam|Kaliyana|Kaliyana|382150
Ahmadabad|Viramgam|Kalyanpur|Kalyanpur Shiyal|382150
Ahmadabad|Viramgam|Kamijla|Kamijla|382150
Ahmadabad|Viramgam|Kankaravadi|Kankaravadi|382150
Ahmadabad|Viramgam|Kanpura|Kanpura Daslana|382150
Ahmadabad|Viramgam|Karakathal|Karkathal|382150
Ahmadabad|Viramgam|Karangadh|Karangadh|382150
Ahmadabad|Viramgam|Kariyana|Kariyana|382150
Ahmadabad|Viramgam|Kayla|Kayla|382150
Ahmadabad|Viramgam|Khengariya|Khengariya|382150
Ahmadabad|Viramgam|Khudad|Khudad|382150
Ahmadabad|Viramgam|Kokta|Kokata|382150
